['ticks_us','SGP30_ETOH_RAW', 'RH', 'T', 'SGP30_TVOC', 'SGP30_H2_RAW', 'mac', 'payload_version', 'SGP30_CO2EQ']
1781842919 17934 25.5 32.8 26 13452 240ac48eb9d4 99 431
1782842838 17927 25.5 32.8 35 13450 240ac48eb9d4 99 441
1783842657 17930 25.5 32.8 37 13446 240ac48eb9d4 99 443
1784842903 17935 25.5 32.7 29 13452 240ac48eb9d4 99 435
1785842926 17939 25.6 32.6 29 13451 240ac48eb9d4 99 429
1786842740 17932 25.6 32.6 35 13450 240ac48eb9d4 99 439
1787842930 17931 25.6 32.6 43 13443 240ac48eb9d4 99 445
1788842771 17933 25.7 32.7 33 13457 240ac48eb9d4 99 426
1789842583 17933 25.9 32.8 40 13448 240ac48eb9d4 99 437
1790842492 17927 26.1 32.8 37 13436 240ac48eb9d4 99 461
1791842850 17925 26.2 32.8 39 13427 240ac48eb9d4 99 463
1792842736 17923 26.5 32.7 46 13430 240ac48eb9d4 99 464
1793842939 17923 26.6 32.6 44 13432 240ac48eb9d4 99 462
1794842831 17930 26.5 32.4 35 13445 240ac48eb9d4 99 449
1795842842 17929 26.4 32.4 36 13451 240ac48eb9d4 99 433
1796842740 17918 26.3 32.4 43 13441 240ac48eb9d4 99 449
1797842939 17920 26.1 32.3 33 13450 240ac48eb9d4 99 433
1798843085 17930 26.0 32.20000000000001 33 13453 240ac48eb9d4 99 432
1799843029 17928 26.1 32.20000000000001 36 13448 240ac48eb9d4 99 425
1800843089 17923 26.3 32.20000000000001 41 13442 240ac48eb9d4 99 433
1801842649 17915 26.3 32.1 46 13441 240ac48eb9d4 99 440
1802843085 17930 26.2 32.20000000000001 38 13451 240ac48eb9d4 99 426
1803842666 17931 26.1 32.20000000000001 32 13455 240ac48eb9d4 99 421
1804843027 17923 25.9 32.1 46 13449 240ac48eb9d4 99 430
1805842758 17928 25.8 31.9 39 13452 240ac48eb9d4 99 415
1806842919 17930 25.9 31.8 33 13454 240ac48eb9d4 99 422
1807842758 17926 26.0 31.9 27 13460 240ac48eb9d4 99 415
1808842903 17933 26.0 32.1 35 13459 240ac48eb9d4 99 415
1809842835 17927 26.0 32.1 29 13448 240ac48eb9d4 99 431
1810842731 17932 26.1 32.1 37 13447 240ac48eb9d4 99 426
1811842649 17922 26.4 32.1 41 13446 240ac48eb9d4 99 433
1812842549 17923 26.6 32.1 48 13445 240ac48eb9d4 99 434
1813842587 17922 26.7 32.1 31 13445 240ac48eb9d4 99 423
1814843094 17924 26.8 32.20000000000001 32 13445 240ac48eb9d4 99 429
1815842954 17920 26.8 32.20000000000001 41 13444 240ac48eb9d4 99 430
1816842903 17922 26.8 32.1 41 13438 240ac48eb9d4 99 438
1817842790 17918 26.8 32.0 37 13448 240ac48eb9d4 99 436
1818842907 17931 26.7 32.0 32 13448 240ac48eb9d4 99 417
1819842999 17916 26.6 32.0 37 13451 240ac48eb9d4 99 408
1820842919 17920 26.5 32.1 36 13453 240ac48eb9d4 99 417
1821843101 17928 26.5 32.20000000000001 37 13450 240ac48eb9d4 99 423
1822843027 17925 26.4 32.3 29 13450 240ac48eb9d4 99 415
1823842954 17921 26.4 32.20000000000001 43 13450 240ac48eb9d4 99 423
1824842831 17927 26.5 32.0 36 13450 240ac48eb9d4 99 413
1825842927 17922 26.5 32.1 46 13453 240ac48eb9d4 99 419
1826842645 17921 26.5 32.1 40 13451 240ac48eb9d4 99 415
1827842837 17924 26.4 32.0 35 13458 240ac48eb9d4 99 402
1828842918 17929 26.3 31.8 34 13458 240ac48eb9d4 99 400
1829842925 17928 26.5 31.8 33 13469 240ac48eb9d4 99 400
1830842845 17921 26.9 31.9 37 13467 240ac48eb9d4 99 409
1831842849 17925 27.1 31.9 33 13467 240ac48eb9d4 99 408
1832842918 17938 27.0 31.9 28 13468 240ac48eb9d4 99 405
1833842499 17943 26.7 31.8 28 13479 240ac48eb9d4 99 400
1834842924 17941 26.6 31.9 31 13475 240ac48eb9d4 99 412
1835842953 17934 26.7 32.0 22 13471 240ac48eb9d4 99 420
1836842652 17899 26.9 31.8 71 13411 240ac48eb9d4 99 540
1837842930 17823 26.8 31.9 146 13156 240ac48eb9d4 99 1025
1838843108 17736 26.6 31.8 220 12908 240ac48eb9d4 99 1481
1839843112 17702 26.5 31.7 256 12836 240ac48eb9d4 99 1687
1840842902 17707 26.5 31.6 253 13004 240ac48eb9d4 99 1281
1841784766 17720 26.4 31.5 -1 13143 240ac48eb9d4 99 -1
1842860813 17725 26.3 31.5 0 13234 240ac48eb9d4 99 400
1843842830 17740 26.3 31.5 0 13294 240ac48eb9d4 99 400
1844842822 17737 26.2 31.6 0 13328 240ac48eb9d4 99 400
1845842761 17738 26.2 31.6 0 13353 240ac48eb9d4 99 400
1846842753 17743 26.3 31.7 0 13361 240ac48eb9d4 99 400
1847842777 17727 27.5 31.9 0 13340 240ac48eb9d4 99 400
1848842541 17735 28.6 32.20000000000001 0 13330 240ac48eb9d4 99 400
1849842837 17736 28.7 32.3 0 13333 240ac48eb9d4 99 400
1850842753 17705 28.2 32.4 0 13275 240ac48eb9d4 99 400
1851842841 17706 27.9 32.5 0 13283 240ac48eb9d4 99 400
1852842552 17722 27.2 32.4 0 13315 240ac48eb9d4 99 400
1853842757 17724 26.4 32.4 0 13330 240ac48eb9d4 99 400
1854842742 17723 26.3 32.4 0 13335 240ac48eb9d4 99 400
1855842644 17730 26.8 32.5 0 13334 240ac48eb9d4 99 400
1856842734 17725 28.1 32.5 0 13327 240ac48eb9d4 99 400
1857843027 17726 27.2 32.20000000000001 0 13345 240ac48eb9d4 99 400
1858842769 17724 26.5 32.1 2 13348 240ac48eb9d4 99 400
1859842830 17733 26.1 32.1 0 13369 240ac48eb9d4 99 400
1860842882 17728 25.9 32.0 5 13381 240ac48eb9d4 99 400
1861842566 17732 25.9 31.8 0 13389 240ac48eb9d4 99 400
1862842644 17749 25.9 31.7 0 13397 240ac48eb9d4 99 400
1863842677 17750 25.9 31.5 1 13405 240ac48eb9d4 99 400
1864842377 17756 26.0 31.4 0 13413 240ac48eb9d4 99 400
1865842773 17755 26.0 31.4 0 13419 240ac48eb9d4 99 400
1866842766 17769 26.1 31.4 1 13427 240ac48eb9d4 99 400
1867842660 17768 26.1 31.5 2 13424 240ac48eb9d4 99 412
1868842730 17774 26.1 31.5 0 13435 240ac48eb9d4 99 400
1869842582 17777 26.1 31.5 5 13435 240ac48eb9d4 99 401
1870841866 17788 26.0 31.7 0 13435 240ac48eb9d4 99 401
1871842845 17790 26.1 31.9 0 13430 240ac48eb9d4 99 419
1872842837 17777 26.6 31.9 3 13412 240ac48eb9d4 99 434
1873842853 17777 26.7 31.9 6 13410 240ac48eb9d4 99 436
1874842837 17780 26.8 32.0 6 13418 240ac48eb9d4 99 432
1875842841 17778 27.0 32.1 12 13407 240ac48eb9d4 99 444
1876842830 17778 27.0 32.20000000000001 4 13403 240ac48eb9d4 99 461
1877844656 17778 26.5 32.3 8 13405 240ac48eb9d4 99 451
1878843022 17773 26.1 32.20000000000001 3 13412 240ac48eb9d4 99 449
1879842502 17783 26.0 32.20000000000001 1 13418 240ac48eb9d4 99 424
1880842776 17775 26.0 32.3 3 13418 240ac48eb9d4 99 431
1881842994 17784 26.0 32.20000000000001 0 13424 240ac48eb9d4 99 417
1882843026 17780 25.8 32.20000000000001 6 13426 240ac48eb9d4 99 408
1883842647 17777 25.9 32.1 0 13429 240ac48eb9d4 99 401
1884842836 17792 25.9 32.1 0 13432 240ac48eb9d4 99 410
1885842772 17790 25.6 32.1 8 13430 240ac48eb9d4 99 407
1886843026 17789 25.5 32.20000000000001 4 13426 240ac48eb9d4 99 407
1887842844 17780 26.0 32.3 3 13417 240ac48eb9d4 99 425
1888842809 17785 26.0 32.4 0 13415 240ac48eb9d4 99 426
1889842494 17784 26.0 32.3 6 13418 240ac48eb9d4 99 415
1890842998 17783 25.7 32.20000000000001 6 13430 240ac48eb9d4 99 412
1891844564 17783 25.5 32.1 2 13436 240ac48eb9d4 99 400
1892843011 17789 25.6 32.20000000000001 1 13443 240ac48eb9d4 99 400
1893842756 17793 25.6 32.1 0 13444 240ac48eb9d4 99 400
1894842722 17790 25.5 32.20000000000001 0 13438 240ac48eb9d4 99 400
1895842793 17790 25.7 32.3 8 13431 240ac48eb9d4 99 417
1896842728 17791 25.8 32.3 1 13423 240ac48eb9d4 99 422
1897843030 17794 25.5 32.20000000000001 2 13432 240ac48eb9d4 99 422
1898842816 17790 25.5 32.4 8 13427 240ac48eb9d4 99 420
1899842776 17791 25.6 32.5 7 13424 240ac48eb9d4 99 430
1900844836 17786 25.4 32.5 7 13423 240ac48eb9d4 99 434
1901842929 17789 25.3 32.5 10 13420 240ac48eb9d4 99 433
1902842643 17785 25.2 32.5 9 13420 240ac48eb9d4 99 443
1903842836 17784 25.3 32.5 18 13417 240ac48eb9d4 99 444
1904842917 17780 25.2 32.4 18 13421 240ac48eb9d4 99 440
1905842752 17779 25.2 32.4 15 13423 240ac48eb9d4 99 431
1906842917 17778 25.2 32.5 13 13421 240ac48eb9d4 99 442
1907842928 17776 25.1 32.7 12 13419 240ac48eb9d4 99 440
1908842756 17782 25.0 32.8 15 13415 240ac48eb9d4 99 447
1909842494 17772 25.2 32.9 17 13403 240ac48eb9d4 99 464
1910842917 17770 25.4 32.9 27 13399 240ac48eb9d4 99 475
1911842924 17767 25.5 33.0 27 13395 240ac48eb9d4 99 485
1912842829 17764 25.2 33.1 32 13399 240ac48eb9d4 99 475
1913842569 17766 24.9 33.1 29 13404 240ac48eb9d4 99 470
1914844386 17768 24.7 33.0 28 13410 240ac48eb9d4 99 462
1915842848 17752 24.6 32.9 29 13413 240ac48eb9d4 99 447
1916842737 17755 24.5 32.8 35 13419 240ac48eb9d4 99 442
1917842647 17756 24.5 32.6 36 13424 240ac48eb9d4 99 424
1918842836 17761 24.6 32.5 29 13435 240ac48eb9d4 99 410
1919842647 17768 24.6 32.6 25 13439 240ac48eb9d4 99 401
1920842737 17766 24.6 32.6 28 13437 240ac48eb9d4 99 404
1921842928 17775 24.6 32.6 21 13439 240ac48eb9d4 99 401
1922842836 17772 24.6 32.5 23 13441 240ac48eb9d4 99 405
1923842929 17775 24.6 32.5 16 13439 240ac48eb9d4 99 400
1924842252 17775 24.6 32.5 22 13443 240ac48eb9d4 99 400
1925842576 17770 24.7 32.5 27 13437 240ac48eb9d4 99 419
1926842917 17768 24.7 32.5 20 13436 240ac48eb9d4 99 401
1927842946 17780 25.0 32.5 18 13436 240ac48eb9d4 99 417
1928842847 17770 25.3 32.5 16 13429 240ac48eb9d4 99 419
1929842839 17774 25.4 32.3 17 13438 240ac48eb9d4 99 408
1930842916 17771 25.4 32.1 20 13439 240ac48eb9d4 99 400
1931842771 17774 25.5 32.0 16 13444 240ac48eb9d4 99 400
1932842835 17779 25.7 32.1 19 13446 240ac48eb9d4 99 408
1933842947 17780 25.8 32.20000000000001 15 13445 240ac48eb9d4 99 406
1934842940 17776 25.9 32.3 19 13441 240ac48eb9d4 99 413
1935842492 17772 26.0 32.4 18 13435 240ac48eb9d4 99 423
1936842779 17770 25.9 32.5 16 13428 240ac48eb9d4 99 442
1937842835 17773 25.9 32.7 26 13426 240ac48eb9d4 99 441
1938842622 17767 25.8 32.6 26 13431 240ac48eb9d4 99 439
1939842843 17771 25.7 32.6 22 13431 240ac48eb9d4 99 438
1940842904 17763 25.8 32.5 23 13431 240ac48eb9d4 99 435
1941842928 17762 26.1 32.5 17 13424 240ac48eb9d4 99 436
1942784759 17766 26.0 32.5 -1 13424 240ac48eb9d4 99 -1
1943858654 17768 25.8 32.7 0 13419 240ac48eb9d4 99 400
1944842819 17768 25.6 32.7 0 13418 240ac48eb9d4 99 400
1945842839 17755 25.6 32.7 0 13417 240ac48eb9d4 99 400
1946842588 17766 25.5 32.8 0 13422 240ac48eb9d4 99 400
1947842630 17762 25.2 32.9 0 13420 240ac48eb9d4 99 400
1948842815 17760 25.0 33.0 0 13414 240ac48eb9d4 99 400
1949842835 17747 24.8 33.1 0 13408 240ac48eb9d4 99 400
1950842819 17760 24.6 33.3 0 13404 240ac48eb9d4 99 400
1951842839 17744 24.6 33.4 0 13403 240ac48eb9d4 99 400
1952842811 17740 25.7 33.5 0 13389 240ac48eb9d4 99 400
1953842666 17718 26.3 33.5 0 13355 240ac48eb9d4 99 400
1954842811 17717 26.2 33.5 0 13346 240ac48eb9d4 99 400
1955842940 17716 25.9 33.6 0 13361 240ac48eb9d4 99 400
1956842811 17719 25.5 33.70000000000001 0 13363 240ac48eb9d4 99 400
1957842944 17716 25.2 33.70000000000001 0 13370 240ac48eb9d4 99 400
1958842927 17711 24.7 33.70000000000001 0 13381 240ac48eb9d4 99 400
1959844755 17707 24.4 33.70000000000001 0 13378 240ac48eb9d4 99 400
1960842732 17710 24.1 33.4 0 13392 240ac48eb9d4 99 400
1961842839 17721 23.9 33.2 1 13402 240ac48eb9d4 99 400
1962842767 17712 24.0 33.1 0 13404 240ac48eb9d4 99 400
1963842642 17713 24.1 33.1 6 13408 240ac48eb9d4 99 400
1964842839 17719 24.2 33.0 6 13415 240ac48eb9d4 99 400
1965842944 17721 24.2 32.9 11 13414 240ac48eb9d4 99 400
1966842751 17727 24.2 32.8 2 13423 240ac48eb9d4 99 400
1967842847 17727 24.4 32.8 0 13426 240ac48eb9d4 99 400
1968842940 17722 24.6 32.8 1 13424 240ac48eb9d4 99 400
1969842831 17729 24.6 32.7 0 13432 240ac48eb9d4 99 400
1970844151 17729 24.7 32.6 0 13433 240ac48eb9d4 99 400
1971842839 17743 24.7 32.5 0 13444 240ac48eb9d4 99 400
1972842827 17742 24.7 32.3 0 13443 240ac48eb9d4 99 400
1973842851 17739 24.8 32.3 2 13444 240ac48eb9d4 99 400
1974842759 17742 24.9 32.4 1 13441 240ac48eb9d4 99 410
1975843247 17748 25.2 32.6 0 13438 240ac48eb9d4 99 413
1976842811 17738 25.2 32.6 0 13438 240ac48eb9d4 99 400
1977842505 17747 25.0 32.5 5 13433 240ac48eb9d4 99 400
1978842939 17749 24.9 32.3 3 13446 240ac48eb9d4 99 400
1979842842 17749 24.8 32.4 2 13448 240ac48eb9d4 99 400
1980842846 17744 24.8 32.5 4 13440 240ac48eb9d4 99 412
1981842842 17750 24.8 32.5 1 13439 240ac48eb9d4 99 415
1982842911 17709 25.5 32.5 37 13118 240ac48eb9d4 99 1028
1983842927 17701 26.4 32.5 47 13212 240ac48eb9d4 99 847
1984842927 17702 25.9 32.5 40 13283 240ac48eb9d4 99 705
1985842433 17710 25.6 32.5 38 13335 240ac48eb9d4 99 605
1986842735 17716 25.4 32.5 34 13373 240ac48eb9d4 99 536
1987842927 17717 25.2 32.5 30 13389 240ac48eb9d4 99 505
1988842735 17711 25.2 32.4 33 13406 240ac48eb9d4 99 478
1989842935 17720 25.1 32.3 28 13416 240ac48eb9d4 99 447
1990842926 17721 25.1 32.20000000000001 29 13416 240ac48eb9d4 99 449
1991843100 17727 25.2 32.20000000000001 13 13425 240ac48eb9d4 99 428
1992843092 17730 25.2 32.20000000000001 12 13431 240ac48eb9d4 99 419
1993843096 17727 25.1 32.20000000000001 17 13436 240ac48eb9d4 99 413
1994843089 17740 25.0 32.20000000000001 10 13442 240ac48eb9d4 99 404
1995842950 17734 24.9 32.3 18 13442 240ac48eb9d4 99 417
1996842921 17749 24.9 32.3 14 13445 240ac48eb9d4 99 400
1997842678 17741 25.0 32.3 7 13441 240ac48eb9d4 99 414
1998842830 17742 25.0 32.3 1 13443 240ac48eb9d4 99 405
1999842842 17751 25.0 32.20000000000001 3 13445 240ac48eb9d4 99 400
2000842946 17745 25.1 32.0 0 13450 240ac48eb9d4 99 400
2001842790 17747 25.1 32.0 5 13452 240ac48eb9d4 99 406
2002842818 17758 25.2 31.8 0 13460 240ac48eb9d4 99 400
2003842838 17756 25.2 31.7 5 13464 240ac48eb9d4 99 400
2004842830 17760 25.4 31.7 0 13470 240ac48eb9d4 99 400
2005842830 17769 25.4 31.6 0 13474 240ac48eb9d4 99 400
2006842735 17766 25.5 31.5 3 13479 240ac48eb9d4 99 400
2007842826 17769 25.5 31.4 0 13479 240ac48eb9d4 99 400
2008842834 17772 25.5 31.3 3 13475 240ac48eb9d4 99 404
2009842838 17772 25.6 31.3 9 13475 240ac48eb9d4 99 401
2010842818 17773 25.7 31.5 1 13475 240ac48eb9d4 99 412
2011842253 17776 25.9 31.7 0 13470 240ac48eb9d4 99 414
2012842871 17776 25.9 31.8 8 13468 240ac48eb9d4 99 421
2013842644 17778 26.0 32.0 12 13464 240ac48eb9d4 99 424
2014843073 17780 26.1 32.20000000000001 13 13458 240ac48eb9d4 99 436
2015842850 17776 26.1 32.3 10 13455 240ac48eb9d4 99 449
2016842561 17769 26.0 32.4 12 13448 240ac48eb9d4 99 454
2017842838 17763 25.8 32.4 18 13444 240ac48eb9d4 99 478
2018842827 17770 25.7 32.5 19 13439 240ac48eb9d4 99 474
2019842838 17760 25.7 32.3 18 13434 240ac48eb9d4 99 475
2020842899 17772 25.6 32.0 20 13449 240ac48eb9d4 99 459
2021842567 17758 25.5 31.8 17 13459 240ac48eb9d4 99 431
2022842915 17765 25.6 31.8 19 13461 240ac48eb9d4 99 441
2023842931 17766 26.0 31.9 10 13456 240ac48eb9d4 99 433
2024842915 17764 26.0 31.8 27 13456 240ac48eb9d4 99 442
2025842846 17761 26.0 32.0 18 13455 240ac48eb9d4 99 439
2026842899 17769 26.0 32.0 23 13459 240ac48eb9d4 99 436
2027842935 17761 26.1 31.9 17 13457 240ac48eb9d4 99 436
2028842640 17772 26.1 32.1 16 13464 240ac48eb9d4 99 432
2029842902 17765 25.8 31.8 10 13461 240ac48eb9d4 99 420
2030842833 17774 25.7 31.7 8 13469 240ac48eb9d4 99 410
2031842833 17773 25.6 31.5 5 13476 240ac48eb9d4 99 400
2032842809 17774 25.7 31.5 0 13473 240ac48eb9d4 99 408
2033842841 17776 25.7 31.6 8 13477 240ac48eb9d4 99 400
2034842246 17783 25.8 31.7 6 13478 240ac48eb9d4 99 402
2035842789 17788 25.8 31.7 7 13474 240ac48eb9d4 99 424
2036842833 17777 25.8 31.9 4 13472 240ac48eb9d4 99 413
2037842841 17782 25.7 32.0 7 13468 240ac48eb9d4 99 420
2038842817 17784 25.6 32.1 8 13467 240ac48eb9d4 99 412
2039842825 17781 25.7 32.20000000000001 10 13463 240ac48eb9d4 99 422
2040842738 17776 25.7 32.20000000000001 9 13462 240ac48eb9d4 99 425
2041842930 17775 25.6 32.1 10 13459 240ac48eb9d4 99 419
2042842373 17778 25.5 32.0 13 13469 240ac48eb9d4 99 424
2043784849 17780 25.4 32.1 -1 13470 240ac48eb9d4 99 -1
2044858818 17780 25.4 32.1 0 13469 240ac48eb9d4 99 400
2045842829 17779 25.4 32.20000000000001 0 13464 240ac48eb9d4 99 400
2046844825 17772 25.5 32.5 0 13459 240ac48eb9d4 99 400
2047842829 17776 25.4 32.5 0 13453 240ac48eb9d4 99 400
2048842738 17764 25.4 32.4 0 13455 240ac48eb9d4 99 400
2049842826 17768 25.5 32.6 0 13451 240ac48eb9d4 99 400
2050842817 17773 25.4 32.6 0 13451 240ac48eb9d4 99 400
2051842753 17768 25.2 32.4 0 13457 240ac48eb9d4 99 400
2052843003 17766 25.1 32.20000000000001 0 13458 240ac48eb9d4 99 400
2053842627 17767 25.1 32.0 0 13466 240ac48eb9d4 99 400
2054842730 17772 25.1 31.7 0 13476 240ac48eb9d4 99 400
2055842825 17769 25.2 31.5 0 13480 240ac48eb9d4 99 400
2056842817 17775 25.4 31.3 0 13485 240ac48eb9d4 99 400
2057842829 17781 25.5 31.3 0 13489 240ac48eb9d4 99 400
2058842918 17778 25.7 31.2 0 13485 240ac48eb9d4 99 400
2059842821 17785 25.8 31.2 0 13488 240ac48eb9d4 99 400
2060844726 17781 26.0 31.3 0 13481 240ac48eb9d4 99 410
2061842561 17788 26.1 31.3 5 13491 240ac48eb9d4 99 404
2062842119 17791 26.2 31.3 0 13483 240ac48eb9d4 99 400
2063842841 17790 26.2 31.3 6 13489 240ac48eb9d4 99 400
2064842765 17795 26.3 31.4 3 13492 240ac48eb9d4 99 408
2065842829 17793 26.2 31.3 0 13495 240ac48eb9d4 99 400
2066842623 17794 26.2 31.3 0 13489 240ac48eb9d4 99 405
2067842841 17795 26.2 31.3 2 13487 240ac48eb9d4 99 414
2068842825 17800 26.2 31.3 0 13490 240ac48eb9d4 99 409
2069842561 17794 26.3 31.4 3 13485 240ac48eb9d4 99 414
2070842734 17794 26.3 31.5 9 13476 240ac48eb9d4 99 435
2071842914 17795 26.5 31.5 11 13471 240ac48eb9d4 99 438
2072842044 17795 26.5 31.6 11 13470 240ac48eb9d4 99 452
2073842578 17782 26.7 31.7 13 13462 240ac48eb9d4 99 470
2074842906 17773 26.8 32.0 19 13455 240ac48eb9d4 99 473
2075842930 17779 26.8 32.0 19 13454 240ac48eb9d4 99 474
2076842825 17774 26.6 31.8 24 13449 240ac48eb9d4 99 481
2077842837 17776 26.5 31.8 26 13450 240ac48eb9d4 99 487
2078842825 17780 26.5 31.9 31 13449 240ac48eb9d4 99 500
2079843090 17775 26.5 32.20000000000001 33 13440 240ac48eb9d4 99 509
2080842897 17766 26.4 32.3 39 13437 240ac48eb9d4 99 509
2081842912 17762 26.2 32.4 37 13435 240ac48eb9d4 99 513
2082842912 17754 26.0 32.3 47 13428 240ac48eb9d4 99 521
2083843018 17750 25.9 32.20000000000001 45 13433 240ac48eb9d4 99 518
2084842776 17752 25.9 32.3 46 13430 240ac48eb9d4 99 515
2085842577 17739 26.0 32.5 50 13421 240ac48eb9d4 99 530
2086842768 17745 25.9 32.6 56 13422 240ac48eb9d4 99 544
2087842925 17743 25.8 32.5 60 13423 240ac48eb9d4 99 534
2088842936 17739 25.9 32.5 56 13427 240ac48eb9d4 99 524
2089842928 17744 26.0 32.3 55 13432 240ac48eb9d4 99 513
2090842997 17746 26.1 32.20000000000001 56 13436 240ac48eb9d4 99 502
2091842845 17739 26.2 32.20000000000001 53 13442 240ac48eb9d4 99 497
2092842893 17749 26.2 32.0 51 13446 240ac48eb9d4 99 486
2093844920 17744 26.3 32.0 56 13444 240ac48eb9d4 99 490
2094842897 17745 26.4 31.8 57 13445 240ac48eb9d4 99 486
2095842840 17745 26.4 31.8 54 13454 240ac48eb9d4 99 463
2096842913 17750 26.3 31.7 48 13459 240ac48eb9d4 99 450
2097842900 17755 26.2 31.6 43 13466 240ac48eb9d4 99 454
2098842905 17776 26.1 31.7 23 13474 240ac48eb9d4 99 434
2099842942 17762 26.0 31.7 29 13463 240ac48eb9d4 99 454
2100843020 17773 25.9 31.8 27 13459 240ac48eb9d4 99 456
2101842776 17766 25.9 32.0 35 13453 240ac48eb9d4 99 470
2102842913 17765 25.8 32.1 36 13448 240ac48eb9d4 99 467
2103843042 17760 25.9 32.20000000000001 43 13443 240ac48eb9d4 99 479
2104843270 17747 26.0 32.3 43 13436 240ac48eb9d4 99 506
2105843029 17750 26.0 32.3 43 13438 240ac48eb9d4 99 498
2106842840 17748 25.9 32.3 48 13437 240ac48eb9d4 99 492
2107842848 17755 25.9 32.4 45 13444 240ac48eb9d4 99 489
2108842919 17746 25.9 32.5 49 13441 240ac48eb9d4 99 481
2109842788 17743 25.9 32.5 51 13441 240ac48eb9d4 99 494
2110842752 17749 26.1 32.7 47 13432 240ac48eb9d4 99 500
2111842936 17748 26.0 32.8 55 13430 240ac48eb9d4 99 510
2112842559 17735 25.7 33.0 56 13424 240ac48eb9d4 99 509
2113842836 17739 25.4 32.8 58 13430 240ac48eb9d4 99 515
2114842559 17734 25.2 32.6 63 13429 240ac48eb9d4 99 516
2115842737 17742 25.2 32.4 63 13442 240ac48eb9d4 99 487
2116842561 17746 25.2 32.20000000000001 49 13446 240ac48eb9d4 99 482
2117842925 17748 25.2 32.1 54 13447 240ac48eb9d4 99 474
2118842832 17742 25.2 31.9 53 13451 240ac48eb9d4 99 476
2119842904 17747 25.3 31.9 47 13456 240ac48eb9d4 99 463
2120842897 17744 25.5 31.7 50 13453 240ac48eb9d4 99 458
2121844788 17762 25.9 31.7 36 13463 240ac48eb9d4 99 441
2122842733 17761 26.1 31.8 44 13456 240ac48eb9d4 99 449
2123842836 17759 26.2 31.9 39 13448 240ac48eb9d4 99 468
2124842913 17756 26.2 32.1 43 13448 240ac48eb9d4 99 472
2125843094 17761 26.1 32.20000000000001 41 13441 240ac48eb9d4 99 482
2126842913 17756 26.0 32.3 40 13434 240ac48eb9d4 99 500
2127842844 17751 25.8 32.3 43 13433 240ac48eb9d4 99 501
2128842832 17749 25.7 32.3 47 13436 240ac48eb9d4 99 505
2129842839 17745 25.7 32.3 50 13434 240ac48eb9d4 99 488
2130843489 17746 25.5 32.20000000000001 44 13442 240ac48eb9d4 99 464
2131842771 17752 25.4 32.0 47 13454 240ac48eb9d4 99 464
2132842480 17753 25.3 32.0 43 13460 240ac48eb9d4 99 443
2133842783 17765 25.5 31.9 37 13465 240ac48eb9d4 99 447
2134842815 17762 25.6 32.0 38 13465 240ac48eb9d4 99 442
2135843093 17765 25.7 32.20000000000001 34 13462 240ac48eb9d4 99 440
2136843029 17764 25.7 32.20000000000001 38 13455 240ac48eb9d4 99 449
2137842787 17763 25.6 32.3 34 13456 240ac48eb9d4 99 452
2138842326 17761 25.4 32.20000000000001 33 13456 240ac48eb9d4 99 458
2139842839 17755 25.3 32.1 43 13454 240ac48eb9d4 99 453
2140842823 17763 25.3 32.0 39 13461 240ac48eb9d4 99 439
2141842641 17760 25.2 32.0 32 13463 240ac48eb9d4 99 437
2142842911 17768 25.1 31.9 36 13460 240ac48eb9d4 99 437
2143842767 17768 25.2 32.1 32 13462 240ac48eb9d4 99 436
2144785505 17757 25.4 32.20000000000001 -1 13457 240ac48eb9d4 99 -1
2145858918 17763 25.5 32.20000000000001 0 13456 240ac48eb9d4 99 400
2146842807 17761 25.6 32.4 0 13454 240ac48eb9d4 99 400
2147842751 17758 25.7 32.4 0 13446 240ac48eb9d4 99 400
2148842828 17761 25.7 32.4 0 13445 240ac48eb9d4 99 400
2149842547 17760 25.5 32.4 0 13450 240ac48eb9d4 99 400
2150842827 17750 25.3 32.5 0 13448 240ac48eb9d4 99 400
2151842625 17754 25.3 32.4 0 13448 240ac48eb9d4 99 400
2152843102 17753 25.1 32.20000000000001 0 13454 240ac48eb9d4 99 400
2153842847 17756 25.0 31.9 0 13453 240ac48eb9d4 99 400
2154842463 17760 24.9 31.9 0 13467 240ac48eb9d4 99 400
2155842554 17763 24.9 31.8 0 13461 240ac48eb9d4 99 400
2156842921 17759 25.0 32.0 0 13462 240ac48eb9d4 99 400
2157842554 17763 25.2 32.0 0 13460 240ac48eb9d4 99 400
2158844807 17761 25.3 32.1 0 13465 240ac48eb9d4 99 400
2159842750 17755 25.6 32.20000000000001 0 13455 240ac48eb9d4 99 400
2160842803 17756 25.6 32.0 0 13456 240ac48eb9d4 99 400
2161842835 17766 25.6 32.0 0 13455 240ac48eb9d4 99 408
2162842993 17760 25.6 32.20000000000001 0 13460 240ac48eb9d4 99 410
2163842823 17756 25.7 32.20000000000001 8 13457 240ac48eb9d4 99 408
2164842903 17769 25.7 32.20000000000001 0 13459 240ac48eb9d4 99 404
2165842423 17767 25.6 32.20000000000001 2 13459 240ac48eb9d4 99 413
2166842654 17760 25.6 32.3 4 13455 240ac48eb9d4 99 418
2167842563 17757 25.6 32.5 3 13450 240ac48eb9d4 99 417
2168842815 17751 25.4 32.4 1 13449 240ac48eb9d4 99 425
2169842839 17757 25.3 32.6 4 13446 240ac48eb9d4 99 424
2170842892 17749 25.3 32.7 18 13437 240ac48eb9d4 99 442
